"simple_linnean_group_alt","major_type","linnean_order","linnean_family","linnean_subfamily","linnean_tribe","species","subspecies","genus","internal_id","canonical_sciname","notes","citation","extinct?","juniorSynonym?","synonymOf?","newSppSinceMSW3?","IfNew_category","IfNew_valid_SciName","IfNew_described_SciName","IfNew_GeoRegion","IfNew_evidenceCitation","IfNew_evidenceAuthors","IfNew_evidenceYear","IfNew_evidenceLink","IfNew_nameCitation","IfNew_nameAuthors","IfNew_nameYear","IfNew_nameLink","genusTransfersinceMSW3?","IfTransfer_oldSciName","IfTransfer_oldIUCN_ID","IfTransfer_evidenceCitation"
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","fumeus","","thomasomys","100000825","Thomasomys fumeus","New since MSW3","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","true","splitfromexisting","Thomasomys fumeus","Thomasomys fumeus"," notentered","Pacheco, V. 2015. Genus Thomasomys. In: Mammals of South America, Volume 2: Rodents. Patton, J. L., Pardiñas, U. F., & D’Elía, G., eds. University of Chicago Press.","Pacheco, V.","2015","https://www.researchgate.net/publication/280101549 Genus Thomasomys Coues 1890","   noneYet","Anthony","1914"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","gracilis","","thomasomys","21776","Thomasomys gracilis","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","hudsoni","","thomasomys","136762","Thomasomys hudsoni","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","hylophilus","","thomasomys","21777","Thomasomys hylophilus","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","incanus","","thomasomys","21778","Thomasomys incanus","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","ischyrus","","thomasomys","21779","Thomasomys ischyrus","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","kalinowskii","","thomasomys","21780","Thomasomys kalinowskii","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","ladewi","","thomasomys","21781","Thomasomys ladewi","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","laniger","","thomasomys","21782","Thomasomys laniger","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","macrotis","","thomasomys","136480","Thomasomys macrotis","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","monochromos","","thomasomys","21783","Thomasomys monochromos","New since MSW3","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","nicefori","","thomasomys","100000826","Thomasomys nicefori","New since MSW3","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","true","splitfromexisting","Thomasomys nicefori","Thomasomys nicefori"," notentered","Pacheco, V. 2015. Genus Thomasomys. In: Mammals of South America, Volume 2: Rodents. Patton, J. L., Pardiñas, U. F., & D’Elía, G., eds. University of Chicago Press.","Pacheco, V.","2015","https://www.researchgate.net/publication/280101549 Genus Thomasomys Coues 1891","   noneYet","Thomas","1921"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","niveipes","","thomasomys","21784","Thomasomys niveipes","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","notatus","","thomasomys","21785","Thomasomys notatus","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","onkiro","","thomasomys","136575","Thomasomys onkiro","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","oreas","","thomasomys","21786","Thomasomys oreas","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","paramorum","","thomasomys","21787","Thomasomys paramorum","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","popayanus","","thomasomys","136506","Thomasomys popayanus","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","praetor","","thomasomys","136312","Thomasomys praetor","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","princeps","","thomasomys","100000827","Thomasomys princeps","New since MSW3","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","true","splitfromexisting","Thomasomys princeps","Thomasomys princeps"," notentered","Pacheco, V. 2015. Genus Thomasomys. In: Mammals of South America, Volume 2: Rodents. Patton, J. L., Pardiñas, U. F., & D’Elía, G., eds. University of Chicago Press.","Pacheco, V.","2015","https://www.researchgate.net/publication/280101549 Genus Thomasomys Coues 1892","   noneYet","Thomas","1895"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","pyrrhonotus","","thomasomys","21788","Thomasomys pyrrhonotus","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","rosalinda","","thomasomys","21790","Thomasomys rosalinda","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","silvestris","","thomasomys","21791","Thomasomys silvestris","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","taczanowskii","","thomasomys","21792","Thomasomys taczanowskii","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","ucucha","","thomasomys","136487","Thomasomys ucucha","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","vestitus","","thomasomys","21793","Thomasomys vestitus","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","thomasomyini","vulcani","","thomasomys","136349","Thomasomys vulcani","","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","atrovarius","","thomomys","100000350","Thomomys atrovarius","","","false","false","","true","splitfromexisting","Thomomys atrovarius","Thomomys atrovarius"," notentered","Hafner, M. S., Gates, A. R., Mathis, V. L., Demastes, J. W., & Hafner, D. J. (2011). Redescription of the pocket gopher Thomomys atrovarius from the Pacific coast of mainland Mexico. Journal of Mammalogy, 92(6), 1367–1382. http://doi.org/10.1644/10-MAMM-A-285.1","Hafner, M S., Gates, A R., Mathis, V L., Demastes, J W., & Hafner, D J ","2011"," noneYet"," noneYet","J. A. Allen","1898"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","bottae","","thomomys","21799","Thomomys bottae","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","bulbivorus","","thomomys","42594","Thomomys bulbivorus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","clusius","","thomomys","42595","Thomomys clusius","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","idahoensis","","thomomys","21809","Thomomys idahoensis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","mazama","","thomomys","21810","Thomomys mazama","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","monticola","","thomomys","42596","Thomomys monticola","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","nayarensis","","thomomys","100000351","Thomomys nayarensis","","","false","false","","true","denovo","Thomomys nayarensis","Thomomys nayarensis","mexico (nayarit)","Mathis, V.L., Hafner, M.S., Hafner, D.J. & Demastes, J.W. 2013. Thomomys nayarensis, a new species of pocket gopher from the Sierra del Nayar, Nayarit, Mexico. Journal of Mammalogy 94 (5): 983-994","Mathis, V.L., Hafner, M.S., Hafner, D.J & Demastes, J.W","2013"," noneYet"," noneYet","Mathis, Hafner, Hafner & Demastes","2013"," noneYet","false","NA","",""
"placentalia","boreoeutheria","rodentia","geomyidae","thomomyini","","sheldoni","","thomomys","100000352","Thomomys sheldoni","","","false","false","","true","splitfromexisting","Thomomys sheldoni","Thomomys sheldoni"," notentered","Mathis, V. L., M. S. Hafner, D. J. Hafner & J. W. Demastes. 2013. Resurrection & Redescription of the pocket gopher Thomomys sheldoni from the Sierra Madre Occidental of Mexico. Journal of Mammalogy. 94: 544-560.","Mathis, V L., M S Hafner, D J Hafner & J W Demastes","2013"," noneYet"," noneYet","Bailey","1915"," noneYet","false","NA","",""
