3608,"Fischer","Akodon azarae","","","{\"1829\":1829}",0,726,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","azarae","","","Azara&#39;s Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3610,"Meyen","Akodon boliviensis","","","{\"1829\":1833}",0,728,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","boliviensis","","","Bolivian Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3611,"Thomas","Akodon budini","","","{\"1829\":1918}",0,729,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","budini","","","Budin&#39;s Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3612,"Winge","Akodon cursor","","","{\"1829\":1887}",0,730,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","cursor","","","Cursor Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3613,"Osgood","Akodon dayi","","","{\"1829\":1913}",0,731,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","dayi","","","Day&#39;s Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3614,"Thomas","Akodon dolores","","includes molinae and neocenus","{\"1829\":1918}",0,732,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","dolores","","","C&oacute;rdoba Akodont","boreoeutheria","cricetidae","rodents","Patton, J. L., Pardiñas, U. F., & D’Elía, G. (2015). Mammals of south america, volume 2: Rodents (Vol. 2). University of Chicago Press.",\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3615,"Thomas","Akodon fumeus","","","{\"1829\":1918}",0,733,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","fumeus","","","Smoky Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3591,"Petterson, Gallardo, & Freas","Abrothrix hershkovitzi","","","{\"1837\":1984}",0,734,"placentalia","abrothrix","",0,"Waterhouse","","","eutheria","rodentia","iucn","hershkovitzi","","","","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","abrothrichini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3616,"Thomas","Akodon iniscatus","","","{\"1829\":1918}",0,736,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","iniscatus","","","Intelligent Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3618,"Myers, Patton, & Smith","Akodon juninensis","","","{\"1829\":1990}",0,737,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","juninensis","","","Junin Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
