major_type,major_subtype,linnean_order,linnean_family,linnean_subfamily,linnean_tribeg,genus,canonical_sciname,juniorSynonym,synonymOf,notes,citation,extinct,species_authority,authority_year,authority_fullcitation,authority_link,geo_distribution,MDDv1,internal_id,newSppSinceMSW3,IfNew_category,IfNew_valid_SciName,IfNew_described_SciName,IfNew_GeoRegion,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Balaenoptera,Balaenoptera_acutorostrata,NO,NA,NA,NA,0,Lacépède,1804,,,Marine,0,2474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Balaenoptera,Balaenoptera_bonaerensis,NO,NA,NA,NA,0,Burmeister,1867,"  Burkeister, H. 1854. Systematische Uebersicht der Thiere Brasiliens : welche während einer Reise durch die Provinzen von Rio de Janeiro und Minas geraës gesammlt oder beobachtet Wurden. p 139.",https://biodiversitylibrary.org/page/13548343,Marine,0,2480,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Balaenoptera,Balaenoptera_borealis,NO,NA,NA,NA,0,Lesson,1828,,,Marine,0,2475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Balaenoptera,Balaenoptera_edeni,NO,NA,NA,NA,0,Andersen,1879,,,Marine,0,2476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Balaenoptera,Balaenoptera_musculus,NO,NA,NA,NA,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Marine,0,2477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Balaenoptera,Balaenoptera_omurai,NO,NA,NA,NA,0,"Wada, Oishi, & Yamada",2003,,,Marine,0,136623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Balaenoptera,Balaenoptera_physalus,NO,NA,NA,NA,0,Linnaeus,1758,,,Marine,0,2478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BALAENOPTERIDAE,NA,NA,Megaptera,Megaptera_novaeangliae,NO,NA,NA,NA,0,Borowski,1781,,,Marine,0,13006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,HIPPOTRAGINI,Addax,Addax_nasomaculatus,NO,NA,NA,NA,0,de Blainville,1816,,,"Palearctic, Afrotropic",0,512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,AEPYCEROTINI,Aepyceros,Aepyceros_melampus,NO,NA,NA,NA,0,Lichtenstein,1812,,,Afrotropic,0,550,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Aepyceros,Aepyceros_petersi,NO,NA,Split,G&G,0,Bocage,1879,,,Afrotropic,0,,,splitFromExisting,NA,NA,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,ALCELAPHINI,Alcelaphus,Alcelaphus_buselaphus,NO,NA,NA,NA,1,Pallas,1766,"Pallas PS. 1766. Miscellanea zoologica, quibus novae imprimis atque obscurae animalum species describuntur et observationibus iconibusque illustrantur. The Hague: Kessinger.",https://www.biodiversitylibrary.org/bibliography/39832#/summary,Extinct,0,811,0,NA,NA,NA,Extinct,NA,NA,NA,NA,"Pallas PS. 1766. Miscellanea zoologica, quibus novae imprimis atque obscurae animalum species describuntur et observationibus iconibusque illustrantur. The Hague: Kessinger.",Pallas PS,1766,https://www.biodiversitylibrary.org/bibliography/39832#/summary,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Alcelaphus,Alcelaphus_caama,NO,NA,Split,G&G,0,É Geoffroy Saint-Hilaire,1803,"Geoffroy Saint-Hilaire, É. (1803) Catalogue des mammifères du Muséum National d'Histoire Naturelle. Muséum National d'Histoire Naturelle, Paris.",http://reader.digitale-sammlungen.de/en/fs1/object/display/bsb10482289_00280.html,Afrotropic,0,,,splitFromExisting,,,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,"Geoffroy Saint-Hilaire, É. (1803) Catalogue des mammifères du Muséum National d'Histoire Naturelle. Muséum National d'Histoire Naturelle, Paris.","Geoffroy Saint-Hilaire, É.",1803,http://reader.digitale-sammlungen.de/en/fs1/object/display/bsb10482289_00280.html,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Alcelaphus,Alcelaphus_cokii,NO,NA,Split,G&G,0,Günther,1884,,,Afrotropic,0,,,splitFromExisting,,,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Alcelaphus,Alcelaphus_lelwel,NO,NA,Split,G&G,0,Heuglin,1877,,,Afrotropic,0,,,splitFromExisting,,,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Alcelaphus,Alcelaphus_lichtensteinii,NO,NA,Split,G&G,0,Peters,1849,,,Afrotropic,0,,,,,,,,,,,,,,,,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Alcelaphus,Alcelaphus_major,NO,NA,Split,G&G,0,Blyth,1869,Blyth E. 1869. Notice of two overlooked species of antelope. Journal of Zoology 37(1):51-59.,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.1869.tb07293.x/abstract,Afrotropic,0,,,splitFromExisting,,,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,Blyth E. 1869. Notice of two overlooked species of antelope. Journal of Zoology 37(1):51-59.,Blyth,1869,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.1869.tb07293.x/abstract,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Alcelaphus,Alcelaphus_swaynei,NO,NA,Split,G&G,0,Sclater,1892,,,Afrotropic,0,,,splitFromExisting,,,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Alcelaphus,Alcelaphus_tora,NO,NA,Split,G&G,0,Gray,1873,,,Afrotropic,0,,,splitFromExisting,,,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Ammelaphus,Ammelaphus_australis,NO,NA,Split,G&G,0,Heller,1913,,,Afrotropic,0,,,splitFromExisting,,,Afrotropic,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,TRAGELAPHINI,Ammelaphus,Ammelaphus_imberbis,NO,NA,moved to Ammelaphus,G & G,0,Blyth,1869,Blyth E. 1869. Notice of two overlooked species of antelope. Journal of Zoology 37(1):51-59.,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.1869.tb07293.x/abstract,Afrotropic,0,400000467,0,NA,NA,NA,NA,NA,NA,NA,NA,Blyth E. 1869. Notice of two overlooked species of antelope. Journal of Zoology 37(1):51-59.,Blyth,1869,http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7998.1869.tb07293.x/abstract,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,ANTILOPINI,Ammodorcas,Ammodorcas_clarkei,NO,NA,NA,NA,0,Thomas,1891,,,Afrotropic,0,1141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,CAPRINI,Ammotragus,Ammotragus_lervia,NO,NA,"left_off_list_by_accident,_added",NA,0,Pallas,1777,,,"Palearctic, Afrotropic",0,400000031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Antidorcas,Antidorcas_angolensis,NO,NA,Split,G&G,0,Blaine,1922,,,Afrotropic,0,,,splitFromExisting,,, ,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Antidorcas,Antidorcas_hofmeyri,NO,NA,Split,G&G,0,Thomas,1926,,,Afrotropic,0,,,splitFromExisting,,, ,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,ANTILOPINI,Antidorcas,Antidorcas_marsupialis,NO,NA,NA,NA,0,Zimmermann,1780,,,Afrotropic,0,1676,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,ANTILOPINI,Antilope,Antilope_cervicapra,NO,NA,NA,NA,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Palearctic,0,1681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,CAPRINI,Arabitragus,Arabitragus_jayakari,NO,NA,"put_into_correct_genus,_accidentally_placed_in_Ammotragus_when_transfering_to_excel",NA,0,Thomas,1894,,,Afrotropic,0,400000036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,ALCELAPHINI,Beatragus,Beatragus_hunteri,NO,NA,NA,NA,0,P. L. Sclater,1889,,,Afrotropic,0,6234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bison,Bos_bison,NO,NA,moved to Bos,G&G,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Nearctic,0,400000058,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Groves, C. and P. Grubb 2011. Ungulate Taxonomy. Johns Hopkins University Press, Baltimore, Maryland, 317 pp. ISBN-13 978-1-4214-0093-8 and ISBN-10 1-4214-0093-6"
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bison,Bos_bonasus,NO,NA,moved to Bos,G&G,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Palearctic,0,400000059,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Groves, C. and P. Grubb 2011. Ungulate Taxonomy. Johns Hopkins University Press, Baltimore, Maryland, 317 pp. ISBN-13 978-1-4214-0093-8 and ISBN-10 1-4214-0093-6"
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Bos,Bos_caucasicus,NO,NA,Split,G&G,1,Satunin,1904,,,Extinct,0,,,splitFromExisting,,, ,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bos,Bos_frontalis,NO,NA,NA,NA,0,Lambert,1804,,,Domesticated,0,200000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Bos,Bos_gaurus,NO,NA,Split,G&G,0,C. H. Smith,1827,,,"Indomalaya, Palearctic",0,,,splitFromExisting,,, ,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bos,Bos_grunniens,NO,NA,NA,NA,0,Linnaeus,1766,,,Domesticated,0,200000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Bos,Bos_indicus,NO,NA,Split,G&G,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Domesticated,0,,,splitFromExisting,,, ,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,NA,NA,NA,NA,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bos,Bos_javanicus,NO,NA,NA,NA,0,d'Alton,1823,,,"Indomalaya, Palearctic",0,2888,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bos,Bos_mutus,NO,NA,NA,NA,0,Przewalski,1883,,,Palearctic,0,2892,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Bos,Bos_primigenius,NO,NA,NA,NA,1,Bojanus,1827,,,Extinct,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bos,Bos_sauveli,NO,NA,NA,NA,0,Urbain,1937,,,Indomalaya,0,2890,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bos,Bos_taurus,NO,NA,NA,NA,0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Domesticated,0,200000004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOSELAPHINI,Boselaphus,Boselaphus_tragocamelus,NO,NA,NA,NA,0,Pallas,1766,,,Palearctic,0,2893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bubalus,Bubalus_arnee,NO,NA,arneei_is_the_wild_form_of_Water_Buffalo_and_is_regarded_as_a_separate_species,"Hedges,_S.,_Sagar_Baral,_H.,_Timmins,_R.J._&_Duckworth,_J.W._2008._Bubalus_arnee._The_IUCN_Red_List_of_Threatened_Species_2008:_e.T3129A9615891._http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T3129A9615891.en._Downloaded_on_09_April_2017.",0,Kerr,1792,,,"Indomalaya, Palearctic",0,400000063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bubalus,Bubalus_bubalis,NO,NA,bubalis_is_the_domestic_form_of_Water_Buffalo_and_is_regarded_as_a_separate_species,"Hedges,_S.,_Sagar_Baral,_H.,_Timmins,_R.J._&_Duckworth,_J.W._2008._Bubalus_arnee._The_IUCN_Red_List_of_Threatened_Species_2008:_e.T3129A9615891._http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T3129A9615891.en._Downloaded_on_09_April_2017.",0,Linnaeus,1758,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",https://biodiversitylibrary.org/page/25033865,Domesticated,0,100000400,1,splitFromExisting,Bubalus_bubalis,Bubalus_bubalis,Domesticated,HMW_3,HMW_3,2016,http://www.lynxeds.com/hmw/handbook-mammals-world-volume-3,"Linneaus, C von. 1758. Systema naturae per regna tria naturae: secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. (10th Ed.). Stockholm: Laurentius Salvius.",Linnaeus,1758,https://biodiversitylibrary.org/page/25033865,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bubalus,Bubalus_depressicornis,NO,NA,depressicornis_and_quarlesi_are_considered_distinct_here_as_done_in_the_original_Groves_and_Grubb_2011_and_in_the_IUCN_until_further_genetic_and_morphological_studies_are_done_throughout_the_range_of_both_species_since_there_are_speculations_that_there_are_between_1_and_4_recognizable_species,"Burton,_J.,_Wheeler,_P._&_Mustari,_A._2016._Bubalus_depressicornis._The_IUCN_Red_List_of_Threatened_Species_2016:_e.T3126A46364222._http://dx.doi.org/10.2305/IUCN.UK.2016-2.RLTS.T3126A46364222.en._Downloaded_on_07_June_2017.",0,C. H. Smith,1827,,,Australasia/Oceania,0,3126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bubalus,Bubalus_mindorensis,NO,NA,NA,NA,0,Heude,1888,,,Indomalaya,0,3127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,BOVINAE,BOVINI,Bubalus,Bubalus_quarlesi,NO,NA,depressicornis_and_quarlesi_are_considered_distinct_here_as_done_in_the_original_Groves_and_Grubb_2011_and_in_the_IUCN_until_further_genetic_and_morphological_studies_are_done_throughout_the_range_of_both_species_since_there_are_speculations_that_there_are_between_1_and_4_recognizable_species,"Burton,_J.,_Wheeler,_P._&_Mustari,_A._2016._Bubalus_depressicornis._The_IUCN_Red_List_of_Threatened_Species_2016:_e.T3126A46364222._http://dx.doi.org/10.2305/IUCN.UK.2016-2.RLTS.T3126A46364222.en._Downloaded_on_07_June_2017.",0,Ouwens,1910,,,Australasia/Oceania,0,3128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,NA,NA,Budorcas,Budorcas_bedfordi,NO,NA,Split,G&G,0,Thomas,1911,,,Palearctic,0,,,splitFromExisting,,, ,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011_taxonomy_ungulates.pdf,,,,,,NA,NA,NA
Placentalia,Boreoeutheria,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,CAPRINI,Budorcas,Budorcas_taxicolor,NO,NA,NA,NA,0,Hodgson,1850,,,"Palearctic, Indomalaya",0,3160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
