Source	ID	Order	Family	Genus	Species	SciName
IUCN	3330	RODENTIA	MURIDAE	Bunomys	fratrorum	Bunomys_fratrorum
IUCN	3332	RODENTIA	MURIDAE	Bunomys	penitus	Bunomys_penitus
IUCN	3333	RODENTIA	MURIDAE	Bunomys	prolatus	Bunomys_prolatus
IUCN	3339	DIPROTODONTIA	BURRAMYIDAE	Burramys	parvus	Burramys_parvus
IUCN	3412	CINGULATA	DASYPODIDAE	Cabassous	centralis	Cabassous_centralis
IUCN	3413	CINGULATA	DASYPODIDAE	Cabassous	chacoensis	Cabassous_chacoensis
IUCN	3414	CINGULATA	DASYPODIDAE	Cabassous	tatouay	Cabassous_tatouay
IUCN	3415	CINGULATA	DASYPODIDAE	Cabassous	unicinctus	Cabassous_unicinctus
IUCN	3416	PRIMATES	PITHECIIDAE	Cacajao	calvus	Cacajao_calvus
IUCN	3417	PRIMATES	PITHECIIDAE	Cacajao	melanocephalus	Cacajao_melanocephalus
IUCN	3519	AFROSORICIDA	CHRYSOCHLORIDAE	Calcochloris	obtusirostris	Calcochloris_obtusirostris
IUCN	3549	PRIMATES	PITHECIIDAE	Callicebus	dubius	Callicebus_dubius
IUCN	3553	PRIMATES	PITHECIIDAE	Callicebus	oenanthe	Callicebus_oenanthe
IUCN	3554	PRIMATES	PITHECIIDAE	Callicebus	olallae	Callicebus_olallae
IUCN	3555	PRIMATES	PITHECIIDAE	Callicebus	personatus	Callicebus_personatus
IUCN	3564	PRIMATES	CALLITRICHIDAE	Callimico	goeldii	Callimico_goeldii
IUCN	3570	PRIMATES	CALLITRICHIDAE	Callithrix	aurita	Callithrix_aurita
IUCN	3571	PRIMATES	CALLITRICHIDAE	Callithrix	flaviceps	Callithrix_flaviceps
IUCN	3572	PRIMATES	CALLITRICHIDAE	Callithrix	geoffroyi	Callithrix_geoffroyi
IUCN	3575	PRIMATES	CALLITRICHIDAE	Callithrix	kuhlii	Callithrix_kuhlii
IUCN	3590	CARNIVORA	OTARIIDAE	Callorhinus	ursinus	Callorhinus_ursinus
IUCN	3591	RODENTIA	SCIURIDAE	Callosciurus	adamsi	Callosciurus_adamsi
IUCN	3592	RODENTIA	SCIURIDAE	Callosciurus	albescens	Callosciurus_albescens
IUCN	3593	RODENTIA	SCIURIDAE	Callosciurus	baluensis	Callosciurus_baluensis
IUCN	3594	RODENTIA	SCIURIDAE	Callosciurus	caniceps	Callosciurus_caniceps
IUCN	3595	RODENTIA	SCIURIDAE	Callosciurus	erythraeus	Callosciurus_erythraeus
IUCN	3596	RODENTIA	SCIURIDAE	Callosciurus	finlaysonii	Callosciurus_finlaysonii
IUCN	3597	RODENTIA	SCIURIDAE	Callosciurus	inornatus	Callosciurus_inornatus
IUCN	3598	RODENTIA	SCIURIDAE	Callosciurus	melanogaster	Callosciurus_melanogaster
IUCN	3599	RODENTIA	SCIURIDAE	Callosciurus	nigrovittatus	Callosciurus_nigrovittatus
IUCN	3600	RODENTIA	SCIURIDAE	Callosciurus	notatus	Callosciurus_notatus
IUCN	3601	RODENTIA	SCIURIDAE	Callosciurus	orestes	Callosciurus_orestes
IUCN	3602	RODENTIA	SCIURIDAE	Callosciurus	phayrei	Callosciurus_phayrei
IUCN	3603	RODENTIA	SCIURIDAE	Callosciurus	prevostii	Callosciurus_prevostii
IUCN	3604	RODENTIA	SCIURIDAE	Callosciurus	pygerythrus	Callosciurus_pygerythrus
IUCN	3605	RODENTIA	SCIURIDAE	Callosciurus	quinquestriatus	Callosciurus_quinquestriatus
IUCN	3609	RODENTIA	CRICETIDAE	Calomys	boliviae	Calomys_boliviae
IUCN	3610	RODENTIA	CRICETIDAE	Calomys	callidus	Calomys_callidus
IUCN	3611	RODENTIA	CRICETIDAE	Calomys	callosus	Calomys_callosus
IUCN	3612	RODENTIA	CRICETIDAE	Calomys	hummelincki	Calomys_hummelincki
IUCN	3613	RODENTIA	CRICETIDAE	Calomys	laucha	Calomys_laucha
IUCN	3614	RODENTIA	CRICETIDAE	Calomys	lepidus	Calomys_lepidus
IUCN	3615	RODENTIA	CRICETIDAE	Calomys	musculinus	Calomys_musculinus
IUCN	3616	RODENTIA	CRICETIDAE	Calomys	sorellus	Calomys_sorellus
IUCN	3617	RODENTIA	CRICETIDAE	Calomys	tener	Calomys_tener
IUCN	3618	RODENTIA	CALOMYSCIDAE	Calomyscus	bailwardi	Calomyscus_bailwardi
IUCN	3619	RODENTIA	CALOMYSCIDAE	Calomyscus	baluchi	Calomyscus_baluchi
IUCN	3620	RODENTIA	CALOMYSCIDAE	Calomyscus	hotsoni	Calomyscus_hotsoni
IUCN	3621	RODENTIA	CALOMYSCIDAE	Calomyscus	mystax	Calomyscus_mystax
IUCN	3622	RODENTIA	CALOMYSCIDAE	Calomyscus	tsolovi	Calomyscus_tsolovi
IUCN	3623	RODENTIA	CALOMYSCIDAE	Calomyscus	urartensis	Calomyscus_urartensis
IUCN	3626	DIPROTODONTIA	POTOROIDAE	Caloprymnus	campestris	Caloprymnus_campestris
IUCN	3648	DIDELPHIMORPHIA	DIDELPHIDAE	Caluromys	lanatus	Caluromys_lanatus
IUCN	3649	DIDELPHIMORPHIA	DIDELPHIDAE	Caluromys	philander	Caluromys_philander
IUCN	3650	DIDELPHIMORPHIA	DIDELPHIDAE	Caluromys	derbianus	Caluromys_derbianus
IUCN	3651	DIDELPHIMORPHIA	DIDELPHIDAE	Caluromysiops	irrupta	Caluromysiops_irrupta
IUCN	3744	CARNIVORA	CANIDAE	Canis	aureus	Canis_aureus
IUCN	3745	CARNIVORA	CANIDAE	Canis	latrans	Canis_latrans
IUCN	3746	CARNIVORA	CANIDAE	Canis	lupus	Canis_lupus
IUCN	3747	CARNIVORA	CANIDAE	Canis	rufus	Canis_rufus
IUCN	3748	CARNIVORA	CANIDAE	Canis	simensis	Canis_simensis
IUCN	3753	CARNIVORA	CANIDAE	Canis	adustus	Canis_adustus
IUCN	3755	CARNIVORA	CANIDAE	Canis	mesomelas	Canis_mesomelas
IUCN	3759	RODENTIA	SPALACIDAE	Cannomys	badius	Cannomys_badius
IUCN	3760	RODENTIA	CRICETIDAE	Cansumys	canus	Cansumys_canus
IUCN	3778	ARTIODACTYLA	NEOBALAENIDAE	Caperea	marginata	Caperea_marginata
IUCN	3786	ARTIODACTYLA	BOVIDAE	Capra	aegagrus	Capra_aegagrus
IUCN	3787	ARTIODACTYLA	BOVIDAE	Capra	falconeri	Capra_falconeri
IUCN	3794	ARTIODACTYLA	BOVIDAE	Capra	caucasica	Capra_caucasica
IUCN	3795	ARTIODACTYLA	BOVIDAE	Capra	cylindricornis	Capra_cylindricornis
IUCN	3796	ARTIODACTYLA	BOVIDAE	Capra	nubiana	Capra_nubiana
IUCN	3797	ARTIODACTYLA	BOVIDAE	Capra	walie	Capra_walie
IUCN	3798	ARTIODACTYLA	BOVIDAE	Capra	pyrenaica	Capra_pyrenaica
IUCN	3810	ARTIODACTYLA	BOVIDAE	Capricornis	swinhoei	Capricornis_swinhoei
IUCN	3811	ARTIODACTYLA	BOVIDAE	Capricornis	crispus	Capricornis_crispus
IUCN	3812	ARTIODACTYLA	BOVIDAE	Capricornis	sumatraensis	Capricornis_sumatraensis
IUCN	3814	ARTIODACTYLA	BOVIDAE	Capricornis	milneedwardsii	Capricornis_milneedwardsii
IUCN	3815	ARTIODACTYLA	BOVIDAE	Capricornis	rubidus	Capricornis_rubidus
IUCN	3816	ARTIODACTYLA	BOVIDAE	Capricornis	thar	Capricornis_thar
IUCN	3833	LAGOMORPHA	LEPORIDAE	Caprolagus	hispidus	Caprolagus_hispidus
IUCN	3842	RODENTIA	CAPROMYIDAE	Capromys	pilorides	Capromys_pilorides
IUCN	3847	CARNIVORA	FELIDAE	Caracal	caracal	Caracal_caracal
IUCN	3858	RODENTIA	DIPODIDAE	Cardiocranius	paradoxus	Cardiocranius_paradoxus
IUCN	3859	CHIROPTERA	MEGADERMATIDAE	Cardioderma	cor	Cardioderma_cor
IUCN	3903	CHIROPTERA	PHYLLOSTOMIDAE	Carollia	brevicauda	Carollia_brevicauda
IUCN	3904	CHIROPTERA	PHYLLOSTOMIDAE	Carollia	castanea	Carollia_castanea
IUCN	3905	CHIROPTERA	PHYLLOSTOMIDAE	Carollia	perspicillata	Carollia_perspicillata
IUCN	3906	CHIROPTERA	PHYLLOSTOMIDAE	Carollia	subrufa	Carollia_subrufa
IUCN	3916	RODENTIA	MURIDAE	Carpomys	phaeurus	Carpomys_phaeurus
IUCN	3917	RODENTIA	MURIDAE	Carpomys	melanurus	Carpomys_melanurus
IUCN	3921	RODENTIA	ECHIMYIDAE	Carterodon	sulcidens	Carterodon_sulcidens
IUCN	3999	CHIROPTERA	PTEROPODIDAE	Casinycteris	argynnis	Casinycteris_argynnis
IUCN	4003	RODENTIA	CASTORIDAE	Castor	canadensis	Castor_canadensis
IUCN	4007	RODENTIA	CASTORIDAE	Castor	fiber	Castor_fiber
IUCN	4015	ARTIODACTYLA	TAYASSUIDAE	Catagonus	wagneri	Catagonus_wagneri
IUCN	4037	CARNIVORA	FELIDAE	Catopuma	badia	Catopuma_badia
IUCN	4038	CARNIVORA	FELIDAE	Catopuma	temminckii	Catopuma_temminckii
IUCN	4064	RODENTIA	CAVIIDAE	Cavia	aperea	Cavia_aperea
IUCN	4065	RODENTIA	CAVIIDAE	Cavia	fulgida	Cavia_fulgida
IUCN	4066	RODENTIA	CAVIIDAE	Cavia	magna	Cavia_magna
IUCN	4068	RODENTIA	CAVIIDAE	Cavia	tschudii	Cavia_tschudii
IUCN	4074	PRIMATES	CEBIDAE	Sapajus	xanthosternos	Sapajus_xanthosternos
IUCN	4092	RODENTIA	MURIDAE	Chrotomys	silaceus	Chrotomys_silaceus
IUCN	4112	CHIROPTERA	EMBALLONURIDAE	Centronycteris	maximiliani	Centronycteris_maximiliani
IUCN	4133	CHIROPTERA	PHYLLOSTOMIDAE	Centurio	senex	Centurio_senex
IUCN	4137	ARTIODACTYLA	BOVIDAE	Cephalophus	adersi	Cephalophus_adersi
IUCN	4138	ARTIODACTYLA	BOVIDAE	Cephalophus	callipygus	Cephalophus_callipygus
IUCN	4139	ARTIODACTYLA	BOVIDAE	Cephalophus	dorsalis	Cephalophus_dorsalis
IUCN	4140	ARTIODACTYLA	BOVIDAE	Cephalophus	jentinki	Cephalophus_jentinki
IUCN	4141	ARTIODACTYLA	BOVIDAE	Cephalophus	leucogaster	Cephalophus_leucogaster
IUCN	4142	ARTIODACTYLA	BOVIDAE	Philantomba	maxwellii	Philantomba_maxwellii
IUCN	4143	ARTIODACTYLA	BOVIDAE	Philantomba	monticola	Philantomba_monticola
IUCN	4144	ARTIODACTYLA	BOVIDAE	Cephalophus	natalensis	Cephalophus_natalensis
IUCN	4145	ARTIODACTYLA	BOVIDAE	Cephalophus	niger	Cephalophus_niger
IUCN	4146	ARTIODACTYLA	BOVIDAE	Cephalophus	nigrifrons	Cephalophus_nigrifrons
IUCN	4148	ARTIODACTYLA	BOVIDAE	Cephalophus	ogilbyi	Cephalophus_ogilbyi
IUCN	4149	ARTIODACTYLA	BOVIDAE	Cephalophus	rufilatus	Cephalophus_rufilatus
IUCN	4150	ARTIODACTYLA	BOVIDAE	Cephalophus	silvicultor	Cephalophus_silvicultor
IUCN	4151	ARTIODACTYLA	BOVIDAE	Cephalophus	spadix	Cephalophus_spadix
IUCN	4152	ARTIODACTYLA	BOVIDAE	Cephalophus	weynsi	Cephalophus_weynsi
IUCN	4153	ARTIODACTYLA	BOVIDAE	Cephalophus	zebra	Cephalophus_zebra
IUCN	4154	ARTIODACTYLA	BOVIDAE	Cephalophus	harveyi	Cephalophus_harveyi
IUCN	4159	ARTIODACTYLA	DELPHINIDAE	Cephalorhynchus	commersonii	Cephalorhynchus_commersonii
IUCN	4160	ARTIODACTYLA	DELPHINIDAE	Cephalorhynchus	eutropia	Cephalorhynchus_eutropia
IUCN	4161	ARTIODACTYLA	DELPHINIDAE	Cephalorhynchus	heavisidii	Cephalorhynchus_heavisidii
IUCN	4162	ARTIODACTYLA	DELPHINIDAE	Cephalorhynchus	hectori	Cephalorhynchus_hectori
IUCN	4185	PERISSODACTYLA	RHINOCEROTIDAE	Ceratotherium	simum	Ceratotherium_simum
IUCN	4192	DIPROTODONTIA	BURRAMYIDAE	Cercartetus	caudatus	Cercartetus_caudatus
IUCN	4200	PRIMATES	CERCOPITHECIDAE	Cercocebus	galeritus	Cercocebus_galeritus
IUCN	4201	PRIMATES	CERCOPITHECIDAE	Cercocebus	torquatus	Cercocebus_torquatus
IUCN	4203	PRIMATES	CERCOPITHECIDAE	Cercocebus	sanjei	Cercocebus_sanjei
IUCN	4205	PRIMATES	CERCOPITHECIDAE	Cercocebus	atys	Cercocebus_atys
IUCN	4207	PRIMATES	CERCOPITHECIDAE	Cercocebus	chrysogaster	Cercocebus_chrysogaster
IUCN	4212	PRIMATES	CERCOPITHECIDAE	Cercopithecus	ascanius	Cercopithecus_ascanius
IUCN	4213	PRIMATES	CERCOPITHECIDAE	Cercopithecus	campbelli	Cercopithecus_campbelli
IUCN	4214	PRIMATES	CERCOPITHECIDAE	Cercopithecus	cephus	Cercopithecus_cephus
IUCN	4215	PRIMATES	CERCOPITHECIDAE	Cercopithecus	diana	Cercopithecus_diana
IUCN	4216	PRIMATES	CERCOPITHECIDAE	Cercopithecus	dryas	Cercopithecus_dryas
IUCN	4217	PRIMATES	CERCOPITHECIDAE	Cercopithecus	erythrogaster	Cercopithecus_erythrogaster
IUCN	4218	PRIMATES	CERCOPITHECIDAE	Cercopithecus	erythrotis	Cercopithecus_erythrotis
IUCN	4219	PRIMATES	CERCOPITHECIDAE	Cercopithecus	hamlyni	Cercopithecus_hamlyni
IUCN	4220	PRIMATES	CERCOPITHECIDAE	Cercopithecus	lhoesti	Cercopithecus_lhoesti
IUCN	4221	PRIMATES	CERCOPITHECIDAE	Cercopithecus	mitis	Cercopithecus_mitis
IUCN	4222	PRIMATES	CERCOPITHECIDAE	Cercopithecus	mona	Cercopithecus_mona
IUCN	4223	PRIMATES	CERCOPITHECIDAE	Cercopithecus	neglectus	Cercopithecus_neglectus
IUCN	4224	PRIMATES	CERCOPITHECIDAE	Cercopithecus	nictitans	Cercopithecus_nictitans
IUCN	4225	PRIMATES	CERCOPITHECIDAE	Cercopithecus	petaurista	Cercopithecus_petaurista
IUCN	4226	PRIMATES	CERCOPITHECIDAE	Cercopithecus	pogonias	Cercopithecus_pogonias
IUCN	4227	PRIMATES	CERCOPITHECIDAE	Cercopithecus	preussi	Cercopithecus_preussi
IUCN	4229	PRIMATES	CERCOPITHECIDAE	Cercopithecus	sclateri	Cercopithecus_sclateri
IUCN	4230	PRIMATES	CERCOPITHECIDAE	Cercopithecus	solatus	Cercopithecus_solatus
IUCN	4233	PRIMATES	CERCOPITHECIDAE	Chlorocebus	aethiops	Chlorocebus_aethiops
IUCN	4240	PRIMATES	CERCOPITHECIDAE	Chlorocebus	djamdjamensis	Chlorocebus_djamdjamensis
IUCN	4248	CARNIVORA	CANIDAE	Cerdocyon	thous	Cerdocyon_thous
IUCN	4256	ARTIODACTYLA	CERVIDAE	Cervus	albirostris	Cervus_albirostris
IUCN	4257	ARTIODACTYLA	CERVIDAE	Rucervus	duvaucelii	Rucervus_duvaucelii
IUCN	4263	ARTIODACTYLA	CERVIDAE	Cervus	wallichi	Cervus_wallichi
IUCN	4265	ARTIODACTYLA	CERVIDAE	Rucervus	eldii	Rucervus_eldii
IUCN	4273	ARTIODACTYLA	CERVIDAE	Rusa	alfredi	Rusa_alfredi
IUCN	4274	ARTIODACTYLA	CERVIDAE	Rusa	marianna	Rusa_marianna
IUCN	4288	ARTIODACTYLA	CERVIDAE	Rucervus	schomburgki	Rucervus_schomburgki
IUCN	4305	CHIROPTERA	MOLOSSIDAE	Chaerephon	aloysiisabaudiae	Chaerephon_aloysiisabaudiae
IUCN	4306	CHIROPTERA	MOLOSSIDAE	Chaerephon	ansorgei	Chaerephon_ansorgei
IUCN	4307	CHIROPTERA	MOLOSSIDAE	Chaerephon	bemmeleni	Chaerephon_bemmeleni
IUCN	4308	CHIROPTERA	MOLOSSIDAE	Chaerephon	bivittatus	Chaerephon_bivittatus
IUCN	4309	CHIROPTERA	MOLOSSIDAE	Chaerephon	bregullae	Chaerephon_bregullae
IUCN	4310	CHIROPTERA	MOLOSSIDAE	Chaerephon	chapini	Chaerephon_chapini
IUCN	4311	CHIROPTERA	MOLOSSIDAE	Chaerephon	gallagheri	Chaerephon_gallagheri
IUCN	4312	CHIROPTERA	MOLOSSIDAE	Chaerephon	jobensis	Chaerephon_jobensis
IUCN	4313	CHIROPTERA	MOLOSSIDAE	Chaerephon	johorensis	Chaerephon_johorensis
IUCN	4314	CHIROPTERA	MOLOSSIDAE	Chaerephon	major	Chaerephon_major
IUCN	4315	CHIROPTERA	MOLOSSIDAE	Chaerephon	nigeriae	Chaerephon_nigeriae
IUCN	4316	CHIROPTERA	MOLOSSIDAE	Chaerephon	plicatus	Chaerephon_plicatus
IUCN	4317	CHIROPTERA	MOLOSSIDAE	Chaerephon	pumilus	Chaerephon_pumilus
IUCN	4319	CHIROPTERA	MOLOSSIDAE	Chaerephon	russatus	Chaerephon_russatus
IUCN	4320	CHIROPTERA	MOLOSSIDAE	Chaerephon	solomonis	Chaerephon_solomonis
IUCN	4321	CHIROPTERA	MOLOSSIDAE	Chaerephon	tomensis	Chaerephon_tomensis
IUCN	4322	PERAMELEMORPHIA	CHAEROPODIDAE	Chaeropus	ecaudatus	Chaeropus_ecaudatus
IUCN	4326	RODENTIA	HETEROMYIDAE	Chaetodipus	arenarius	Chaetodipus_arenarius
IUCN	4327	RODENTIA	HETEROMYIDAE	Chaetodipus	artus	Chaetodipus_artus
IUCN	4328	RODENTIA	HETEROMYIDAE	Chaetodipus	baileyi	Chaetodipus_baileyi
IUCN	4329	RODENTIA	HETEROMYIDAE	Chaetodipus	californicus	Chaetodipus_californicus
IUCN	4330	RODENTIA	HETEROMYIDAE	Chaetodipus	fallax	Chaetodipus_fallax
IUCN	4331	RODENTIA	HETEROMYIDAE	Chaetodipus	formosus	Chaetodipus_formosus
IUCN	4332	RODENTIA	HETEROMYIDAE	Chaetodipus	goldmani	Chaetodipus_goldmani
IUCN	4333	RODENTIA	HETEROMYIDAE	Chaetodipus	hispidus	Chaetodipus_hispidus
IUCN	4334	RODENTIA	HETEROMYIDAE	Chaetodipus	intermedius	Chaetodipus_intermedius
IUCN	4335	RODENTIA	HETEROMYIDAE	Chaetodipus	nelsoni	Chaetodipus_nelsoni
IUCN	4336	RODENTIA	HETEROMYIDAE	Chaetodipus	penicillatus	Chaetodipus_penicillatus
IUCN	4337	RODENTIA	HETEROMYIDAE	Chaetodipus	pernix	Chaetodipus_pernix
IUCN	4338	RODENTIA	HETEROMYIDAE	Chaetodipus	spinatus	Chaetodipus_spinatus
IUCN	4366	RODENTIA	ERETHIZONTIDAE	Chaetomys	subspinosus	Chaetomys_subspinosus
IUCN	4367	CINGULATA	DASYPODIDAE	Chaetophractus	nationi	Chaetophractus_nationi
IUCN	4368	CINGULATA	DASYPODIDAE	Chaetophractus	vellerosus	Chaetophractus_vellerosus
IUCN	4369	CINGULATA	DASYPODIDAE	Chaetophractus	villosus	Chaetophractus_villosus
IUCN	4414	CHIROPTERA	VESPERTILIONIDAE	Chalinolobus	dwyeri	Chalinolobus_dwyeri
IUCN	4417	CHIROPTERA	VESPERTILIONIDAE	Chalinolobus	gouldii	Chalinolobus_gouldii
IUCN	4419	CHIROPTERA	VESPERTILIONIDAE	Chalinolobus	morio	Chalinolobus_morio
IUCN	4420	CHIROPTERA	VESPERTILIONIDAE	Chalinolobus	neocaledonicus	Chalinolobus_neocaledonicus
IUCN	4421	CHIROPTERA	VESPERTILIONIDAE	Chalinolobus	nigrogriseus	Chalinolobus_nigrogriseus
IUCN	4422	CHIROPTERA	VESPERTILIONIDAE	Chalinolobus	picatus	Chalinolobus_picatus
IUCN	4425	CHIROPTERA	VESPERTILIONIDAE	Chalinolobus	tuberculatus	Chalinolobus_tuberculatus
IUCN	4600	CHIROPTERA	MOLOSSIDAE	Cheiromeles	parvidens	Cheiromeles_parvidens
IUCN	4601	CHIROPTERA	MOLOSSIDAE	Cheiromeles	torquatus	Cheiromeles_torquatus
IUCN	4603	RODENTIA	CRICETIDAE	Chelemys	macronyx	Chelemys_macronyx
IUCN	4604	RODENTIA	CRICETIDAE	Chelemys	megalonyx	Chelemys_megalonyx
IUCN	4627	RODENTIA	CRICETIDAE	Chibchanomys	trichotis	Chibchanomys_trichotis
IUCN	4634	RODENTIA	CRICETIDAE	Chilomys	instans	Chilomys_instans
IUCN	4647	EULIPOTYPHLA	SORICIDAE	Chimarrogale	hantu	Chimarrogale_hantu
IUCN	4648	EULIPOTYPHLA	SORICIDAE	Chimarrogale	phaeura	Chimarrogale_phaeura
IUCN	4649	EULIPOTYPHLA	SORICIDAE	Chimarrogale	sumatrana	Chimarrogale_sumatrana
IUCN	4651	RODENTIA	CHINCHILLIDAE	Chinchilla	chinchilla	Chinchilla_chinchilla
IUCN	4652	RODENTIA	CHINCHILLIDAE	Chinchilla	lanigera	Chinchilla_lanigera
IUCN	4655	RODENTIA	CRICETIDAE	Chinchillula	sahamae	Chinchillula_sahamae
IUCN	4658	RODENTIA	CRICETIDAE	Chionomys	gud	Chionomys_gud
IUCN	4659	RODENTIA	CRICETIDAE	Chionomys	nivalis	Chionomys_nivalis
IUCN	4660	RODENTIA	CRICETIDAE	Chionomys	roberti	Chionomys_roberti
IUCN	4664	CHIROPTERA	PHYLLOSTOMIDAE	Chiroderma	doriae	Chiroderma_doriae
IUCN	4665	CHIROPTERA	PHYLLOSTOMIDAE	Chiroderma	improvisum	Chiroderma_improvisum
IUCN	4666	CHIROPTERA	PHYLLOSTOMIDAE	Chiroderma	salvini	Chiroderma_salvini
IUCN	4667	CHIROPTERA	PHYLLOSTOMIDAE	Chiroderma	trinitatum	Chiroderma_trinitatum
IUCN	4668	CHIROPTERA	PHYLLOSTOMIDAE	Chiroderma	villosum	Chiroderma_villosum
IUCN	4669	RODENTIA	MURIDAE	Chiromyscus	chiropus	Chiromyscus_chiropus
IUCN	4670	CHIROPTERA	PTEROPODIDAE	Chironax	melanocephalus	Chironax_melanocephalus
IUCN	4671	DIDELPHIMORPHIA	DIDELPHIDAE	Chironectes	minimus	Chironectes_minimus
IUCN	4679	RODENTIA	MURIDAE	Chiropodomys	calamianensis	Chiropodomys_calamianensis
IUCN	4680	RODENTIA	MURIDAE	Chiropodomys	gliroides	Chiropodomys_gliroides
IUCN	4681	RODENTIA	MURIDAE	Chiropodomys	karlkoopmani	Chiropodomys_karlkoopmani
IUCN	4682	RODENTIA	MURIDAE	Chiropodomys	major	Chiropodomys_major
IUCN	4683	RODENTIA	MURIDAE	Chiropodomys	muroides	Chiropodomys_muroides
IUCN	4684	RODENTIA	MURIDAE	Chiropodomys	pusillus	Chiropodomys_pusillus
IUCN	4685	PRIMATES	PITHECIIDAE	Chiropotes	albinasus	Chiropotes_albinasus
IUCN	4691	RODENTIA	MURIDAE	Chiruromys	forbesi	Chiruromys_forbesi
IUCN	4692	RODENTIA	MURIDAE	Chiruromys	lamia	Chiruromys_lamia
IUCN	4693	RODENTIA	MURIDAE	Chiruromys	vates	Chiruromys_vates
IUCN	4703	CINGULATA	DASYPODIDAE	Calyptophractus	retusus	Calyptophractus_retusus
IUCN	4704	CINGULATA	DASYPODIDAE	Chlamyphorus	truncatus	Chlamyphorus_truncatus
IUCN	4766	AFROSORICIDA	CHRYSOCHLORIDAE	Chlorotalpa	sclateri	Chlorotalpa_sclateri
IUCN	4767	AFROSORICIDA	CHRYSOCHLORIDAE	Calcochloris	tytonis	Calcochloris_tytonis
IUCN	4768	AFROSORICIDA	CHRYSOCHLORIDAE	Chlorotalpa	duthieae	Chlorotalpa_duthieae
IUCN	4772	CHIROPTERA	PHYLLOSTOMIDAE	Choeroniscus	godmani	Choeroniscus_godmani
IUCN	4774	CHIROPTERA	PHYLLOSTOMIDAE	Choeroniscus	minor	Choeroniscus_minor
IUCN	4775	CHIROPTERA	PHYLLOSTOMIDAE	Choeroniscus	periosus	Choeroniscus_periosus
IUCN	4776	CHIROPTERA	PHYLLOSTOMIDAE	Choeronycteris	mexicana	Choeronycteris_mexicana
IUCN	4777	PILOSA	MEGALONYCHIDAE	Choloepus	didactylus	Choloepus_didactylus
IUCN	4778	PILOSA	MEGALONYCHIDAE	Choloepus	hoffmanni	Choloepus_hoffmanni
IUCN	4803	RODENTIA	CRICETIDAE	Abrothrix	andinus	Abrothrix_andinus
IUCN	4804	RODENTIA	CRICETIDAE	Abrothrix	jelskii	Abrothrix_jelskii
IUCN	4806	CARNIVORA	VIVERRIDAE	Chrotogale	owstoni	Chrotogale_owstoni
IUCN	4807	RODENTIA	MURIDAE	Chrotomys	gonzalesi	Chrotomys_gonzalesi
IUCN	4808	RODENTIA	MURIDAE	Chrotomys	mindorensis	Chrotomys_mindorensis
IUCN	4810	RODENTIA	MURIDAE	Chrotomys	whiteheadi	Chrotomys_whiteheadi
IUCN	4811	CHIROPTERA	PHYLLOSTOMIDAE	Chrotopterus	auritus	Chrotopterus_auritus
IUCN	4812	AFROSORICIDA	CHRYSOCHLORIDAE	Chrysochloris	visagiei	Chrysochloris_visagiei
IUCN	4819	CARNIVORA	CANIDAE	Chrysocyon	brachyurus	Chrysocyon_brachyurus
IUCN	4828	AFROSORICIDA	CHRYSOCHLORIDAE	Chrysospalax	trevelyani	Chrysospalax_trevelyani
IUCN	4829	AFROSORICIDA	CHRYSOCHLORIDAE	Chrysospalax	villosus	Chrysospalax_villosus
IUCN	4972	RODENTIA	CRICETIDAE	Myodes	centralis	Myodes_centralis
IUCN	4973	RODENTIA	CRICETIDAE	Myodes	glareolus	Myodes_glareolus
IUCN	4974	RODENTIA	CRICETIDAE	Myodes	rufocanus	Myodes_rufocanus
IUCN	4975	RODENTIA	CRICETIDAE	Myodes	rutilus	Myodes_rutilus
IUCN	4983	CHIROPTERA	HIPPOSIDERIDAE	Cloeotis	percivali	Cloeotis_percivali
IUCN	4988	RODENTIA	ECHIMYIDAE	Clyomys	bishopi	Clyomys_bishopi
IUCN	4989	RODENTIA	ECHIMYIDAE	Clyomys	laticeps	Clyomys_laticeps
IUCN	5042	RODENTIA	MURIDAE	Coccymys	albidens	Coccymys_albidens
IUCN	5074	CHIROPTERA	HIPPOSIDERIDAE	Coelops	frithii	Coelops_frithii
IUCN	5075	CHIROPTERA	HIPPOSIDERIDAE	Coelops	hirsutus	Coelops_hirsutus
IUCN	5076	CHIROPTERA	HIPPOSIDERIDAE	Coelops	robinsoni	Coelops_robinsoni
IUCN	5083	RODENTIA	ERETHIZONTIDAE	Coendou	bicolor	Coendou_bicolor
IUCN	5084	RODENTIA	ERETHIZONTIDAE	Coendou	nycthemera	Coendou_nycthemera
IUCN	5085	RODENTIA	ERETHIZONTIDAE	Coendou	prehensilis	Coendou_prehensilis
IUCN	5112	CHIROPTERA	EMBALLONURIDAE	Coleura	seychellensis	Coleura_seychellensis
IUCN	5113	CHIROPTERA	EMBALLONURIDAE	Coleura	afra	Coleura_afra
IUCN	5142	PRIMATES	CERCOPITHECIDAE	Colobus	angolensis	Colobus_angolensis
IUCN	5143	PRIMATES	CERCOPITHECIDAE	Colobus	guereza	Colobus_guereza
IUCN	5144	PRIMATES	CERCOPITHECIDAE	Colobus	polykomos	Colobus_polykomos
IUCN	5145	PRIMATES	CERCOPITHECIDAE	Colobus	satanas	Colobus_satanas
IUCN	5146	PRIMATES	CERCOPITHECIDAE	Colobus	vellerosus	Colobus_vellerosus
IUCN	5151	RODENTIA	MURIDAE	Colomys	goslingi	Colomys_goslingi
