image,deprecated_scientific,common_name,simple_linnean_group,simple_linnean_subgroup,linnean_order,linnean_family,notes,genus,genus_authority,species,species_authority,subspecies,canonical_sciname,authority_year,major_type,major_subtype,taxon_author,taxon_credit,taxon_credit_date,parens_auth_genus,parens_auth_species,source,internal_id
,,,eutheria,,RODENTIA,GEOMYIDAE,,Orthogeomys,,matagalpae,,,Orthogeomys_matagalpae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42592
,,,eutheria,,RODENTIA,GEOMYIDAE,,Orthogeomys,,thaeleri,,,Orthogeomys_thaeleri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,15550
,,,eutheria,,RODENTIA,GEOMYIDAE,,Orthogeomys,,underwoodi,,,Orthogeomys_underwoodi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42593
,,,eutheria,,RODENTIA,GEOMYIDAE,,Pappogeomys,,alcorni,,,Pappogeomys_alcorni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16023
,,,eutheria,,RODENTIA,GEOMYIDAE,,Pappogeomys,,bulleri,,,Pappogeomys_bulleri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16024
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,atrovarius,,,Thomomys_atrovarius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000350
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,bottae,,,Thomomys_bottae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,21799
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,bulbivorus,,,Thomomys_bulbivorus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42594
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,clusius,,,Thomomys_clusius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42595
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,idahoensis,,,Thomomys_idahoensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,21809
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,mazama,,,Thomomys_mazama,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,21810
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,monticola,,,Thomomys_monticola,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42596
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,nayarensis,,,Thomomys_nayarensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000351
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,sheldoni,,,Thomomys_sheldoni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000352
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,talpoides,,,Thomomys_talpoides,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42597
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,townsendii,,,Thomomys_townsendii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42598
,,,eutheria,,RODENTIA,GEOMYIDAE,,Thomomys,,umbrinus,,,Thomomys_umbrinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,21800
,,,eutheria,,RODENTIA,GEOMYIDAE,,Zygogeomys,,trichopus,,,Zygogeomys_trichopus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,23323
,,,eutheria,,RODENTIA,GLIRIDAE,,Chaetocauda,,sichuanensis,,,Chaetocauda_sichuanensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6860
,,,eutheria,,RODENTIA,GLIRIDAE,,Dryomys,,laniger,,,Dryomys_laniger,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6859
,,,eutheria,,RODENTIA,GLIRIDAE,,Dryomys,,niethammeri,,,Dryomys_niethammeri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,40767
,,,eutheria,,RODENTIA,GLIRIDAE,,Dryomys,,nitedula,,,Dryomys_nitedula,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6858
,,,eutheria,,RODENTIA,GLIRIDAE,,Eliomys,,melanurus,,,Eliomys_melanurus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,7619
,,,eutheria,,RODENTIA,GLIRIDAE,,Eliomys,,munbyanus,,,Eliomys_munbyanus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136469
,,,eutheria,,RODENTIA,GLIRIDAE,,Eliomys,,quercinus,,,Eliomys_quercinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,7618
,,,eutheria,,RODENTIA,GLIRIDAE,,Glirulus,,japonicus,,,Glirulus_japonicus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9246
,,,eutheria,,RODENTIA,GLIRIDAE,,Glis,,glis,,,Glis_glis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39316
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,angolensis,,,Graphiurus_angolensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,44915
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,christyi,,,Graphiurus_christyi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9480
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,crassicaudatus,,,Graphiurus_crassicaudatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9481
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,johnstoni,,,Graphiurus_johnstoni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,44928
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,kelleni,,,Graphiurus_kelleni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9483
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,lorraineus,,,Graphiurus_lorraineus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9484
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,microtis,,,Graphiurus_microtis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9485
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,monardi,,,Graphiurus_monardi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9486
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,murinus,,,Graphiurus_murinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9487
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,nagtglasii,,,Graphiurus_nagtglasii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,44916
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,ocularis,,,Graphiurus_ocularis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9488
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,platyops,,,Graphiurus_platyops,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9491
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,rupicola,,,Graphiurus_rupicola,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9492
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,surdus,,,Graphiurus_surdus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9493
,,,eutheria,,RODENTIA,GLIRIDAE,,Graphiurus,,walterverheyeni,,,Graphiurus_walterverheyeni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000117
,,,eutheria,,RODENTIA,GLIRIDAE,,Muscardinus,,avellanarius,,,Muscardinus_avellanarius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,13992
,,,eutheria,,RODENTIA,GLIRIDAE,,Myomimus,,personatus,,,Myomimus_personatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,14088
,,,eutheria,,RODENTIA,GLIRIDAE,,Myomimus,,roachi,,,Myomimus_roachi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,14087
,,,eutheria,,RODENTIA,GLIRIDAE,,Myomimus,,setzeri,,,Myomimus_setzeri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,14089
,,,eutheria,,RODENTIA,GLIRIDAE,,Selevinia,,betpakdalaensis,,,Selevinia_betpakdalaensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,20102
,,,eutheria,,RODENTIA,HETEROCEPHALIDAE,,Heterocephalus,,glaber,,,Heterocephalus_glaber,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,9987
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,arenarius,,,Chaetodipus_arenarius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4326
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,artus,,,Chaetodipus_artus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4327
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,baileyi,,,Chaetodipus_baileyi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4328
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,californicus,,,Chaetodipus_californicus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4329
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,dalquesti,,,Chaetodipus_dalquesti,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136421
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,eremicus,,,Chaetodipus_eremicus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136606
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,fallax,,,Chaetodipus_fallax,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4330
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,formosus,,,Chaetodipus_formosus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4331
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,goldmani,,,Chaetodipus_goldmani,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4332
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,hispidus,,,Chaetodipus_hispidus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4333
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,intermedius,,,Chaetodipus_intermedius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4334
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,lineatus,,,Chaetodipus_lineatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136361
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,nelsoni,,,Chaetodipus_nelsoni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4335
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,penicillatus,,,Chaetodipus_penicillatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4336
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,pernix,,,Chaetodipus_pernix,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4337
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,rudinoris,,,Chaetodipus_rudinoris,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136837
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Chaetodipus,,spinatus,,,Chaetodipus_spinatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4338
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,agilis,,,Dipodomys_agilis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6684
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,californicus,,,Dipodomys_californicus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42599
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,compactus,,,Dipodomys_compactus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6685
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,deserti,,,Dipodomys_deserti,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6686
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,elator,,,Dipodomys_elator,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6675
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,gravipes,,,Dipodomys_gravipes,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6676
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,heermanni,,,Dipodomys_heermanni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42600
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,ingens,,,Dipodomys_ingens,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6678
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,insularis,,,Dipodomys_insularis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6687
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,margaritae,,,Dipodomys_margaritae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6688
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,merriami,,,Dipodomys_merriami,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6689
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,microps,,,Dipodomys_microps,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42603
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,nelsoni,,,Dipodomys_nelsoni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6690
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,nitratoides,,,Dipodomys_nitratoides,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6683
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,ordii,,,Dipodomys_ordii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6691
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,panamintinus,,,Dipodomys_panamintinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42604
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,phillipsii,,,Dipodomys_phillipsii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6692
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,simulans,,,Dipodomys_simulans,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136630
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,spectabilis,,,Dipodomys_spectabilis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6693
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,stephensi,,,Dipodomys_stephensi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,6682
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Dipodomys,,venustus,,,Dipodomys_venustus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42605
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,anomalus,,,Heteromys_anomalus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10004
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,australis,,,Heteromys_australis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10005
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,catopterius,,,Heteromys_catopterius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000120
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,desmarestianus,,,Heteromys_desmarestianus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10006
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,gaumeri,,,Heteromys_gaumeri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10007
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,nelsoni,,,Heteromys_nelsoni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10009
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,nubicolens,,,Heteromys_nubicolens,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000121
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,oasicus,,,Heteromys_oasicus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136638
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,oresterus,,,Heteromys_oresterus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10010
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Heteromys,,teleus,,,Heteromys_teleus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136333
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Liomys,,adspersus,,,Liomys_adspersus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12073
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Liomys,,irroratus,,,Liomys_irroratus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12074
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Liomys,,pictus,,,Liomys_pictus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12075
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Liomys,,salvini,,,Liomys_salvini,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12076
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Liomys,,spectabilis,,,Liomys_spectabilis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12077
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Microdipodops,,megacephalus,,,Microdipodops_megacephalus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42606
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Microdipodops,,pallidus,,,Microdipodops_pallidus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42607
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,alticolus,,,Perognathus_alticolus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16631
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,amplus,,,Perognathus_amplus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16633
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,fasciatus,,,Perognathus_fasciatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42608
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,flavescens,,,Perognathus_flavescens,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16634
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,flavus,,,Perognathus_flavus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16635
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,inornatus,,,Perognathus_inornatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42609
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,longimembris,,,Perognathus_longimembris,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16636
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,merriami,,,Perognathus_merriami,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16637
,,,eutheria,,RODENTIA,HETEROMYIDAE,,Perognathus,,parvus,,,Perognathus_parvus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42610
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Atherurus,,africanus,,,Atherurus_africanus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,2353
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Atherurus,,macrourus,,,Atherurus_macrourus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,2354
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,africaeaustralis,,,Hystrix_africaeaustralis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10748
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,brachyura,,,Hystrix_brachyura,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10749
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,crassispinis,,,Hystrix_crassispinis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10750
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,cristata,,,Hystrix_cristata,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10746
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,indica,,,Hystrix_indica,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10751
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,javanica,,,Hystrix_javanica,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10752
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,pumila,,,Hystrix_pumila,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10753
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Hystrix,,sumatrae,,,Hystrix_sumatrae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,10754
,,,eutheria,,RODENTIA,HYSTRICIDAE,,Trichys,,fasciculata,,,Trichys_fasciculata,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22132
,,,eutheria,,RODENTIA,MURIDAE,,Abditomys,,latidens,,,Abditomys_latidens,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,42641
,,,eutheria,,RODENTIA,MURIDAE,,Abeomelomys,,sevia,,,Abeomelomys_sevia,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,17879
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,airensis,,,Acomys_airensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,44936
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,cahirinus,,,Acomys_cahirinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,263
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,cilicicus,,,Acomys_cilicicus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,264
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,cineraceus,,,Acomys_cineraceus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,265
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,dimidiatus,,,Acomys_dimidiatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136471
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,ignitus,,,Acomys_ignitus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,266
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,johannis,,,Acomys_johannis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,44938
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,kempi,,,Acomys_kempi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,267
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,louisae,,,Acomys_louisae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,268
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,minous,,,Acomys_minous,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,269
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,mullah,,,Acomys_mullah,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,270
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,muzei,,,Acomys_muzei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000003
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,nesiotes,,,Acomys_nesiotes,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,271
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,ngurui,,,Acomys_ngurui,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000004
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,percivali,,,Acomys_percivali,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,272
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,russatus,,,Acomys_russatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,273
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,seurati,,,Acomys_seurati,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,44939
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,spinosissimus,,,Acomys_spinosissimus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,274
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,subspinosus,,,Acomys_subspinosus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,275
,,,eutheria,,RODENTIA,MURIDAE,,Acomys,,wilsoni,,,Acomys_wilsoni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,276
,,,eutheria,,RODENTIA,MURIDAE,,Aethomys,,bocagei,,,Aethomys_bocagei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,568
,,,eutheria,,RODENTIA,MURIDAE,,Aethomys,,chrysophilus,,,Aethomys_chrysophilus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,569
,,,eutheria,,RODENTIA,MURIDAE,,Aethomys,,granti,,,Aethomys_granti,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,570
,,,eutheria,,RODENTIA,MURIDAE,,Aethomys,,hindei,,,Aethomys_hindei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,571
