genus,species,subspecies,deprecated_scientific,common_name,linnean_order,major_type,major_common_type,major_subtype,minor_type,genus_authority,species_authority,authority_year,image,notes,
Sceloporus,magister,,,Desert Spiny Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Hallowell, 1854)",,,,
Sceloporus,merriami,,,Canyon Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Stejneger, 1904)",,,,
Sceloporus,merriami,annulatus,,Big Bend Canyon Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Smith, 1937)",,,,
Sceloporus,merriami,longipunctatus,,Presidio Canyon Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Olson, 1973)",,,,
Sceloporus,merriami,merriami,,Merriam's Canyon Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Stejneger, 1904)",,,,
Sceloporus,occidentalis,,,Western Fence Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Baird and Girard, 1852)",,,,
Sceloporus,occidentalis,becki,,Island Fence Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Van Denburgh, 1905)",,,,
Sceloporus,occidentalis,biseriatus,,San Joaquin Fenced Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Hallowell, 1854)",,,,
Sceloporus,occidentalis,bocourtii,,Coast Range Fenced Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Boulenger, 1885)",,,,
Sceloporus,occidentalis,longpipes,,Grat Basin Fenced Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Baird and Girard, 1852)",,,,
Sceloporus,occidentalis,occidentalis,,Northwestern Fenced Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Baird and Girard, 1852)",,,,
Sceloporus,olivaceus,,,Texas Spiny Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Smith, 1934)",,,,
Sceloporus,orcutti,,,Granite Spiny Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Stejneger, 1893)",,,,
Sceloporus,poinsetii,,,Crevice Spiny Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Baird and Girard, 1852)",,,,
Sceloporus,poinsetii,axtelli,,Texas Crevice Spiny Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Webb, 2006)",,,,
Sceloporus,poinsetii,poinsetii,,New Mexico Crevice Spiny Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Baird and Girard, 1852)",,,,
Sceloporus,slevini,,,Slevin's Bunchgrass Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Smith, 1937)",,,,
Sceloporus,tristichus,,,Plateau Fence Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Cope in Yarrow, 1875)",,,,
Sceloporus,undulatus,,,Eastern Fence Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Bosc and Daudin in Sonnini and Latreille, 1801)",,,,
Sceloporus,uniformis,,,Yellow-backed Spiny Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Phelan and Brattstrom, 1955)",,,,
Sceloporus,variabilis,,,Rose-bellied Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Wiegmann, 1834)",,,,
Sceloporus,variabilis,marmoratus,,Texas Rose-bellied Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Hallowell, 1852)",,,,
Sceloporus,virgatus,,,Striped Plateau Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Smith, 1938)",,,,
Sceloporus,woodi,,,Florida Scrub Lizard,Squamata ,Squamata ,Lizards,Spiny Lizards,,"Sceloporus Wiegmann, 1828","(Stejneger, 1918)",,,,
Scincella,lateralis,,,Little Brown Skink,Squamata ,Squamata ,Lizards,Ground Skinks,,"Scincella Mittleman, 1950","(Say in James, 1823)",,,,
Sphaerodactylus,notatus,,,Florida Reef Gecko,Squamata ,Squamata ,Lizards,Dwarf Geckos,,"Sphaerodactylus Wagler, 1830","(Baird, 1859 ""1858"")",,,,
Uma,inornata,,,Coachella Fringe-toed Lizard,Squamata ,Squamata ,Lizards,Fringe-toed Lizards,,"Uma Baird, 1859 ""1858""","(Cope, 1895)",,,,
Uma,notata,,,Colorado Desert Fringe-toed Lizard,Squamata ,Squamata ,Lizards,Fringe-toed Lizards,,"Uma Baird, 1859 ""1858""","(Baird 1859, ""1858"")",,,,
Uma,rufopunctata,,,Yuman Desert Fringe-toed Lizard,Squamata ,Squamata ,Lizards,Fringe-toed Lizards,,"Uma Baird, 1859 ""1858""","(Cope, 1895)",,,,
Uma,scoparia,,,Mohave Fringe-toed Lizard,Squamata ,Squamata ,Lizards,Fringe-toed Lizards,,"Uma Baird, 1859 ""1858""","(Cope, 1894)",,,,
Urosaurus,graciosus,,,Long-tailed Brush Lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Hallowell, 1854)",,,,
Urosaurus,graciosus,graciosus,,Western Long-tailed Brush Lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Hallowell, 1854)",,,,
Urosaurus,graciosus,shannoni,,Arizona Long-tailed Brush Lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Lowe, 1955)",,,,
Urosaurus,nigricaudus,,,Baja California Brush Lizard ,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Cope, 1864)",,,,
Urosaurus,ornatus,levis,,Ornate Tree lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Baird and Girard, 1852)",,,,
Urosaurus,ornatus,ornatus,,Texas Tree Lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Baird and Girard, 1852)",,,,
Urosaurus,ornatus,schmidti,,Big Bend Tree Lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Mittleman, 1940)",,,,
Urosaurus,ornatus,schottii,,Schott's Tree Lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Baird, 1859 ""1858"")",,,,
Urosaurus,ornatus,symmetricus,,Colorado River Tree Lizard ,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Baird, 1859 ""1858"")",,,,
Urosaurus,ornatus,wrighti,,Northern Tree Lizard,Squamata ,Squamata ,Lizards,Tree and Brush Lizards,,"Urosaurus Hallowell, 1854","(Schmidt, 1921)",,,,
Uta,stanburiana,,,Common side-blotched Lizard,Squamata ,Squamata ,Lizards,Side-blotched Lizards,,"Uta Baird and Girard, 1852",(Baird and Girard in Stansbury),,,,
Uta,stanburiana,elegans,,Western Side-blotched Lizard,Squamata ,Squamata ,Lizards,Side-blotched Lizards,,"Uta Baird and Girard, 1852","(Yarrow, 1882)",,,,
Uta,stanburiana,nevadensis,,Nevada Side-blotched Lizard,Squamata ,Squamata ,Lizards,Side-blotched Lizards,,"Uta Baird and Girard, 1852","(Ruthven, 1913)",,,,
Uta,stanburiana,stansburiana,,Northern Side-blotched Lizard,Squamata ,Squamata ,Lizards,Side-blotched Lizards,,"Uta Baird and Girard, 1852","(Baird and Girard,1852)",,,,
Uta,stanburiana,stejnegeri,,Eastern Side-blotched Lizard,Squamata ,Squamata ,Lizards,Side-blotched Lizards,,"Uta Baird and Girard, 1852","(Schmidt, 1921)",,,,
Uta,stanburiana,uniformis,,Plateau Side-blotched Lizard,Squamata ,Squamata ,Lizards,Side-blotched Lizards,,"Uta Baird and Girard, 1852","(Pack and Tanner, 1970)",,,,
Xantusia,arizonae,,,Arizona Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Klauber, 1931)",,,,
Xantusia,bezyi,,,Bezy's Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Papenfuss, Macey, and Schulte, 2001)",,,,
Xantusia,gracilis,,,Sandstone Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Grismer and Galvan, 1986)",,,,
Xantusia,henshawi,,,Granite Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Stejneger, 1893)",,,,
Xantusia,riversiana,,,Island Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Cope, 1883)",,,,
Xantusia,riversiana,reticulata,,San Clemente Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Smith, 1946)",,,,
Xantusia,riversiana,riversiana,,San Nicolas Night Lizard ,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Cope, 1883)",,,,
Xantusia,sierrae,,,Sierra Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Bezy, 1967)",,,,
Xantusia,vigilis,,,Desert Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Baird, 1859 ""1858"")",,,,
Xantusia,wigginsi,,,Wiggins' Night Lizard,Squamata ,Squamata ,Lizards,Night Lizards,,"Xantusia Baird, 1859 ""1858""","(Savage, 1952)",,,,
